"","frames_relative_to_switch","sister","Position","hurp","Position_dx"
"129",-7,"trailing",5,0.106888553174513,0.416
"130",-7,"trailing",6,0.109593911854149,0.52
"131",-7,"trailing",7,0.109650464220348,0.624
"132",-7,"trailing",8,0.10932875815699,0.728
"133",-7,"trailing",9,0.108260736745884,0.832
"134",-7,"trailing",10,0.107153345038439,0.936
"135",-7,"trailing",11,0.104346108053959,1.04
"136",-7,"trailing",12,0.102570160008121,1.144
"137",-7,"trailing",13,0.0999326788419464,1.248
"138",-7,"trailing",14,0.0963757450079661,1.352
"139",-7,"trailing",15,0.0944133819947309,1.456
"140",-7,"trailing",16,0.0919670046734655,1.56
"141",-7,"trailing",17,0.0881549647329041,1.664
"142",-7,"trailing",18,0.0861110913215649,1.768
"143",-7,"trailing",19,0.0831339045540156,1.872
"144",-7,"trailing",20,0.0785701662177047,1.976
"145",-7,"trailing",21,0.0748111152159147,2.08
"146",-7,"trailing",22,0.0707831106030409,2.184
"147",-7,"trailing",23,0.0668709443749556,2.288
"148",-7,"trailing",24,0.063961099216728,2.392
"149",-7,"trailing",25,0.0605631590557843,2.496
"150",-7,"trailing",26,0.0581388407764235,2.6
"151",-7,"trailing",27,0.0558291098495414,2.704
"152",-7,"trailing",28,0.0516979494730914,2.808
"153",-7,"trailing",29,0.048994615952009,2.912
"154",-7,"trailing",30,0.0456878074888625,3.016
"155",-7,"trailing",31,0.0434900122203058,3.12
"156",-7,"leading",1,0.0334946268903202,0
"157",-7,"leading",2,0.0404893163220259,0.104
"158",-7,"leading",3,0.0460132789312839,0.208
"159",-7,"leading",4,0.0535805124351255,0.312
"160",-7,"leading",5,0.0618807037058355,0.416
"161",-7,"leading",6,0.0701085011047694,0.52
"162",-7,"leading",7,0.0763171214848842,0.624
"163",-7,"leading",8,0.0833988067585945,0.728
"164",-7,"leading",9,0.0881956285784643,0.832
"165",-7,"leading",10,0.0920687601810029,0.936
"166",-7,"leading",11,0.0958530202891575,1.04
"167",-7,"leading",12,0.0983504160957375,1.144
"168",-7,"leading",13,0.0996051012071152,1.248
"169",-7,"leading",14,0.0999780886498242,1.352
"170",-7,"leading",15,0.0990039789454171,1.456
"171",-7,"leading",16,0.0969017965965431,1.56
"172",-7,"leading",17,0.0942536432178762,1.664
"173",-7,"leading",18,0.0918674103621046,1.768
"174",-7,"leading",19,0.0900010656048753,1.872
"175",-7,"leading",20,0.0875309169846696,1.976
"176",-7,"leading",21,0.0835554414238582,2.08
"177",-7,"leading",22,0.0805391946682376,2.184
"178",-7,"leading",23,0.0775038546472811,2.288
"179",-7,"leading",24,0.073391757652709,2.392
"180",-7,"leading",25,0.0704491989415773,2.496
"181",-7,"leading",26,0.0660526107362052,2.6
"182",-7,"leading",27,0.062736055232505,2.704
"183",-7,"leading",28,0.0598245746057643,2.808
"184",-7,"leading",29,0.0566260883870825,2.912
"185",-7,"leading",30,0.0544031116772721,3.016
"186",-7,"leading",31,0.0524824769547026,3.12
"187",-6,"trailing",1,0.0511807583378948,0
"188",-6,"trailing",2,0.0729691671726076,0.104
"189",-6,"trailing",3,0.0899342535549088,0.208
"190",-6,"trailing",4,0.100909153368147,0.312
"191",-6,"trailing",5,0.10760006106619,0.416
"192",-6,"trailing",6,0.109906091681193,0.52
"193",-6,"trailing",7,0.110408887912497,0.624
"194",-6,"trailing",8,0.109635512590877,0.728
"195",-6,"trailing",9,0.108624416784072,0.832
"196",-6,"trailing",10,0.106334483629866,0.936
"197",-6,"trailing",11,0.104440763897448,1.04
"198",-6,"trailing",12,0.101239695609889,1.144
"199",-6,"trailing",13,0.0973129593819111,1.248
"200",-6,"trailing",14,0.0950889388837426,1.352
"201",-6,"trailing",15,0.0919251805245442,1.456
"202",-6,"trailing",16,0.0901921829543628,1.56
"203",-6,"trailing",17,0.0861249280770391,1.664
"204",-6,"trailing",18,0.0831828809276314,1.768
"205",-6,"trailing",19,0.079309014905339,1.872
"206",-6,"trailing",20,0.0747251238664315,1.976
"207",-6,"trailing",21,0.0703030955916144,2.08
"208",-6,"trailing",22,0.0658516366564748,2.184
"209",-6,"trailing",23,0.0626041769824664,2.288
"210",-6,"trailing",24,0.060190291992523,2.392
"211",-6,"trailing",25,0.0568751728908689,2.496
"212",-6,"trailing",26,0.0534697679577685,2.6
"213",-6,"trailing",27,0.0505240232767054,2.704
"214",-6,"trailing",28,0.0481575633349197,2.808
"215",-6,"trailing",29,0.0450990298097629,2.912
"216",-6,"trailing",30,0.0422455901929312,3.016
"217",-6,"trailing",31,0.0400232163499533,3.12
"218",-6,"leading",1,0.0296380960484057,0
"219",-6,"leading",2,0.0376724630952626,0.104
"220",-6,"leading",3,0.0440413520193126,0.208
"221",-6,"leading",4,0.0506496461973978,0.312
"222",-6,"leading",5,0.0581416352644301,0.416
"223",-6,"leading",6,0.0654115946045293,0.52
"224",-6,"leading",7,0.0713962873899517,0.624
"225",-6,"leading",8,0.0773878800286196,0.728
"226",-6,"leading",9,0.0828706556956081,0.832
"227",-6,"leading",10,0.0873507379848367,0.936
"228",-6,"leading",11,0.0907480306469255,1.04
"229",-6,"leading",12,0.0924914981900148,1.144
"230",-6,"leading",13,0.095401531837516,1.248
"231",-6,"leading",14,0.0966904714565588,1.352
"232",-6,"leading",15,0.0968864657367813,1.456
"233",-6,"leading",16,0.0966002325824064,1.56
"234",-6,"leading",17,0.0941787741889046,1.664
"235",-6,"leading",18,0.0922258022483493,1.768
"236",-6,"leading",19,0.0887061381690938,1.872
"237",-6,"leading",20,0.0854116127448638,1.976
"238",-6,"leading",21,0.0817980752204207,2.08
"239",-6,"leading",22,0.0780895914674376,2.184
"240",-6,"leading",23,0.0749680550783439,2.288
"241",-6,"leading",24,0.0720268539206936,2.392
"242",-6,"leading",25,0.0688542218050732,2.496
"243",-6,"leading",26,0.0646603448505912,2.6
"244",-6,"leading",27,0.0611383702801417,2.704
"245",-6,"leading",28,0.0593194853801015,2.808
"246",-6,"leading",29,0.0556872619244059,2.912
"247",-6,"leading",30,0.0529196049631968,3.016
"248",-6,"leading",31,0.0519843414690385,3.12
"249",-5,"trailing",1,0.0509347368737434,0
"250",-5,"trailing",2,0.0727018977015596,0.104
"251",-5,"trailing",3,0.0906348164722135,0.208
"252",-5,"trailing",4,0.102587214265744,0.312
"253",-5,"trailing",5,0.107981025158665,0.416
"254",-5,"trailing",6,0.110149849768586,0.52
"255",-5,"trailing",7,0.110513922597247,0.624
"256",-5,"trailing",8,0.109210637673656,0.728
"257",-5,"trailing",9,0.107583488206076,0.832
"258",-5,"trailing",10,0.104642737822915,0.936
"259",-5,"trailing",11,0.102030090139132,1.04
"260",-5,"trailing",12,0.0996113442884394,1.144
"261",-5,"trailing",13,0.0949378948343751,1.248
"262",-5,"trailing",14,0.0927487522883432,1.352
"263",-5,"trailing",15,0.090028836676852,1.456
"264",-5,"trailing",16,0.0866810131208978,1.56
"265",-5,"trailing",17,0.081823651344142,1.664
"266",-5,"trailing",18,0.0793241781340884,1.768
"267",-5,"trailing",19,0.0749900732542113,1.872
"268",-5,"trailing",20,0.0708720565832465,1.976
"269",-5,"trailing",21,0.0660289408315144,2.08
"270",-5,"trailing",22,0.0614223585768506,2.184
"271",-5,"trailing",23,0.0594343441352045,2.288
"272",-5,"trailing",24,0.0563139217146042,2.392
"273",-5,"trailing",25,0.0530312453753607,2.496
"274",-5,"trailing",26,0.050358543313658,2.6
"275",-5,"trailing",27,0.0471598842239313,2.704
"276",-5,"trailing",28,0.0441612900458001,2.808
"277",-5,"trailing",29,0.0412597467865664,2.912
"278",-5,"trailing",30,0.0387529176997966,3.016
"279",-5,"trailing",31,0.0359233484062754,3.12
"280",-5,"leading",1,0.0270714180270896,0
"281",-5,"leading",2,0.0335679073727029,0.104
"282",-5,"leading",3,0.039464493390884,0.208
"283",-5,"leading",4,0.0460921368380324,0.312
"284",-5,"leading",5,0.0528457948689113,0.416
"285",-5,"leading",6,0.0594517713843851,0.52
"286",-5,"leading",7,0.0661067601684099,0.624
"287",-5,"leading",8,0.0720574190603075,0.728
"288",-5,"leading",9,0.0767627928851685,0.832
"289",-5,"leading",10,0.081868958296272,0.936
"290",-5,"leading",11,0.0842451816717256,1.04
"291",-5,"leading",12,0.0869223829292759,1.144
"292",-5,"leading",13,0.0890615899773246,1.248
"293",-5,"leading",14,0.0899753031879481,1.352
"294",-5,"leading",15,0.0906360192216742,1.456
"295",-5,"leading",16,0.0910068768602385,1.56
"296",-5,"leading",17,0.0890743030958687,1.664
"297",-5,"leading",18,0.0869124065428246,1.768
"298",-5,"leading",19,0.0837106628159672,1.872
"299",-5,"leading",20,0.0817434865726148,1.976
"300",-5,"leading",21,0.0783680670902117,2.08
"301",-5,"leading",22,0.0748483117509875,2.184
"302",-5,"leading",23,0.0714761520837522,2.288
"303",-5,"leading",24,0.0683299835230808,2.392
"304",-5,"leading",25,0.065656929131141,2.496
"305",-5,"leading",26,0.0603223303775538,2.6
"306",-5,"leading",27,0.0576280233621677,2.704
"307",-5,"leading",28,0.0539100690516892,2.808
"308",-5,"leading",29,0.0517244507452541,2.912
"309",-5,"leading",30,0.0487094144950225,3.016
"310",-5,"leading",31,0.0465743843101988,3.12
"311",-4,"trailing",1,0.0547292566360859,0
"312",-4,"trailing",2,0.0792726462046486,0.104
"313",-4,"trailing",3,0.0977943071433516,0.208
"314",-4,"trailing",4,0.109618672315233,0.312
"315",-4,"trailing",5,0.114494823759634,0.416
"316",-4,"trailing",6,0.11588384166303,0.52
"317",-4,"trailing",7,0.115971685084546,0.624
"318",-4,"trailing",8,0.114106398535979,0.728
"319",-4,"trailing",9,0.11162598733259,0.832
"320",-4,"trailing",10,0.108562170477132,0.936
"321",-4,"trailing",11,0.104278291672987,1.04
"322",-4,"trailing",12,0.100006133276266,1.144
"323",-4,"trailing",13,0.0964857063851154,1.248
"324",-4,"trailing",14,0.0943440122001028,1.352
"325",-4,"trailing",15,0.0909586066126272,1.456
"326",-4,"trailing",16,0.0873103093189792,1.56
"327",-4,"trailing",17,0.0832618413560071,1.664
"328",-4,"trailing",18,0.0798155420249383,1.768
"329",-4,"trailing",19,0.0755161499726446,1.872
"330",-4,"trailing",20,0.0716876201151284,1.976
"331",-4,"trailing",21,0.0677061393089693,2.08
"332",-4,"trailing",22,0.0631060077057732,2.184
"333",-4,"trailing",23,0.0597862240172443,2.288
"334",-4,"trailing",24,0.0567390424011163,2.392
"335",-4,"trailing",25,0.0534681345472657,2.496
"336",-4,"trailing",26,0.049830950094546,2.6
"337",-4,"trailing",27,0.0461985751111434,2.704
"338",-4,"trailing",28,0.042997295091354,2.808
"339",-4,"trailing",29,0.0396856117482633,2.912
"340",-4,"trailing",30,0.0367591534280365,3.016
"341",-4,"trailing",31,0.0338341083613567,3.12
"342",-4,"leading",1,0.0273371266548868,0
"343",-4,"leading",2,0.0333283123026605,0.104
"344",-4,"leading",3,0.0395922157946579,0.208
"345",-4,"leading",4,0.0464217226587859,0.312
"346",-4,"leading",5,0.0534790992265038,0.416
"347",-4,"leading",6,0.0596174931762171,0.52
"348",-4,"leading",7,0.0650564282816585,0.624
"349",-4,"leading",8,0.0711783030089066,0.728
"350",-4,"leading",9,0.0759815741358104,0.832
"351",-4,"leading",10,0.0803299360602321,0.936
"352",-4,"leading",11,0.0824307374981872,1.04
"353",-4,"leading",12,0.0838420749107169,1.144
"354",-4,"leading",13,0.0868171701650461,1.248
"355",-4,"leading",14,0.0880640992907977,1.352
"356",-4,"leading",15,0.0889842806751463,1.456
"357",-4,"leading",16,0.0891054271812366,1.56
"358",-4,"leading",17,0.0877379240386412,1.664
"359",-4,"leading",18,0.0863263525153072,1.768
"360",-4,"leading",19,0.0840798499851835,1.872
"361",-4,"leading",20,0.0823930400516924,1.976
"362",-4,"leading",21,0.0804953248025665,2.08
"363",-4,"leading",22,0.076959531800783,2.184
"364",-4,"leading",23,0.0737493014970981,2.288
"365",-4,"leading",24,0.0716664500347894,2.392
"366",-4,"leading",25,0.0678837912207282,2.496
"367",-4,"leading",26,0.0634798343555374,2.6
"368",-4,"leading",27,0.0606119563148629,2.704
"369",-4,"leading",28,0.0575323258129533,2.808
"370",-4,"leading",29,0.0541724670773094,2.912
"371",-4,"leading",30,0.0506952746972455,3.016
"372",-4,"leading",31,0.0463592705221532,3.12
"373",-3,"trailing",1,0.0583738763141844,0
"374",-3,"trailing",2,0.0848958427434299,0.104
"375",-3,"trailing",3,0.105308160646398,0.208
"376",-3,"trailing",4,0.11897753506948,0.312
"377",-3,"trailing",5,0.122942512371512,0.416
"378",-3,"trailing",6,0.122567829291973,0.52
"379",-3,"trailing",7,0.120329530189421,0.624
"380",-3,"trailing",8,0.116861526303031,0.728
"381",-3,"trailing",9,0.112398904841071,0.832
"382",-3,"trailing",10,0.109297534608922,0.936
"383",-3,"trailing",11,0.104028117354588,1.04
"384",-3,"trailing",12,0.100536352682867,1.144
"385",-3,"trailing",13,0.0960149978827741,1.248
"386",-3,"trailing",14,0.0922155784420938,1.352
"387",-3,"trailing",15,0.0886984117519508,1.456
"388",-3,"trailing",16,0.0857965418764894,1.56
"389",-3,"trailing",17,0.0806674115460821,1.664
"390",-3,"trailing",18,0.0767921976171025,1.768
"391",-3,"trailing",19,0.0731023693860847,1.872
"392",-3,"trailing",20,0.0685958924828138,1.976
"393",-3,"trailing",21,0.0648925898980199,2.08
"394",-3,"trailing",22,0.0617715946378473,2.184
"395",-3,"trailing",23,0.0575612515673307,2.288
"396",-3,"trailing",24,0.0542445724581413,2.392
"397",-3,"trailing",25,0.0507486037961663,2.496
"398",-3,"trailing",26,0.0479010009273226,2.6
"399",-3,"trailing",27,0.0443279490081654,2.704
"400",-3,"trailing",28,0.0411432761315091,2.808
"401",-3,"trailing",29,0.0385293756029974,2.912
"402",-3,"trailing",30,0.0357183393510419,3.016
"403",-3,"trailing",31,0.0331244198299156,3.12
"404",-3,"leading",1,0.0291228512188002,0
"405",-3,"leading",2,0.0353143374233624,0.104
"406",-3,"leading",3,0.0410559095491017,0.208
"407",-3,"leading",4,0.0469882557632424,0.312
"408",-3,"leading",5,0.0535217624452265,0.416
"409",-3,"leading",6,0.0585218107206252,0.52
"410",-3,"leading",7,0.063782906003879,0.624
"411",-3,"leading",8,0.0691399863864887,0.728
"412",-3,"leading",9,0.074784497060652,0.832
"413",-3,"leading",10,0.0778902177943069,0.936
"414",-3,"leading",11,0.0804012284651909,1.04
"415",-3,"leading",12,0.0837095038710456,1.144
"416",-3,"leading",13,0.0855261745302613,1.248
"417",-3,"leading",14,0.0860805133083479,1.352
"418",-3,"leading",15,0.0875518527159873,1.456
"419",-3,"leading",16,0.0870754575531933,1.56
"420",-3,"leading",17,0.0866324983058614,1.664
"421",-3,"leading",18,0.0856265488185834,1.768
"422",-3,"leading",19,0.0837582827554294,1.872
"423",-3,"leading",20,0.0827958570034647,1.976
"424",-3,"leading",21,0.0809327111208374,2.08
"425",-3,"leading",22,0.0791635773738895,2.184
"426",-3,"leading",23,0.0764189019001137,2.288
"427",-3,"leading",24,0.0744071609316226,2.392
"428",-3,"leading",25,0.0712459752671423,2.496
"429",-3,"leading",26,0.0672215638715416,2.6
"430",-3,"leading",27,0.063875155729304,2.704
"431",-3,"leading",28,0.0607042112639493,2.808
"432",-3,"leading",29,0.0569568588226267,2.912
"433",-3,"leading",30,0.0529848648005682,3.016
"434",-3,"leading",31,0.0496332252241822,3.12
"435",-2,"trailing",1,0.0561051414113509,0
"436",-2,"trailing",2,0.0817678705625917,0.104
"437",-2,"trailing",3,0.103018521239774,0.208
"438",-2,"trailing",4,0.115875900867206,0.312
"439",-2,"trailing",5,0.120293084633518,0.416
"440",-2,"trailing",6,0.119594093402299,0.52
"441",-2,"trailing",7,0.11767274513547,0.624
"442",-2,"trailing",8,0.114922332717437,0.728
"443",-2,"trailing",9,0.109449707813085,0.832
"444",-2,"trailing",10,0.105179679450975,0.936
"445",-2,"trailing",11,0.100829559373751,1.04
"446",-2,"trailing",12,0.0969914425240573,1.144
"447",-2,"trailing",13,0.0932226015327991,1.248
"448",-2,"trailing",14,0.0887162281493472,1.352
"449",-2,"trailing",15,0.0846892808387226,1.456
"450",-2,"trailing",16,0.0802981302525684,1.56
"451",-2,"trailing",17,0.0756170638744379,1.664
"452",-2,"trailing",18,0.071662262447206,1.768
"453",-2,"trailing",19,0.0678473411873157,1.872
"454",-2,"trailing",20,0.0641345794079134,1.976
"455",-2,"trailing",21,0.0601742798548267,2.08
"456",-2,"trailing",22,0.0562276889379242,2.184
"457",-2,"trailing",23,0.0533533750111844,2.288
"458",-2,"trailing",24,0.0497101234986787,2.392
"459",-2,"trailing",25,0.0457816644142028,2.496
"460",-2,"trailing",26,0.0425904644244283,2.6
"461",-2,"trailing",27,0.0390756986117534,2.704
"462",-2,"trailing",28,0.0364083638002902,2.808
"463",-2,"trailing",29,0.0343209785065338,2.912
"464",-2,"trailing",30,0.0314817489302666,3.016
"465",-2,"trailing",31,0.0285096730567285,3.12
"466",-2,"leading",1,0.0276702326568898,0
"467",-2,"leading",2,0.0354293692297421,0.104
"468",-2,"leading",3,0.0406913189864313,0.208
"469",-2,"leading",4,0.0473446126614694,0.312
"470",-2,"leading",5,0.0538392029192167,0.416
"471",-2,"leading",6,0.0588353679096133,0.52
"472",-2,"leading",7,0.0644333831592949,0.624
"473",-2,"leading",8,0.070112296660971,0.728
"474",-2,"leading",9,0.0751570238625462,0.832
"475",-2,"leading",10,0.0783467980215018,0.936
"476",-2,"leading",11,0.0805705026668727,1.04
"477",-2,"leading",12,0.0838588736103496,1.144
"478",-2,"leading",13,0.0851131201459992,1.248
"479",-2,"leading",14,0.0848263865970379,1.352
"480",-2,"leading",15,0.0842835075957892,1.456
"481",-2,"leading",16,0.0837591734103349,1.56
"482",-2,"leading",17,0.084170421782242,1.664
"483",-2,"leading",18,0.0840041136061857,1.768
"484",-2,"leading",19,0.0820954357209634,1.872
"485",-2,"leading",20,0.0800359709208592,1.976
"486",-2,"leading",21,0.0775144585581821,2.08
"487",-2,"leading",22,0.0745451800416256,2.184
"488",-2,"leading",23,0.0718295814131817,2.288
"489",-2,"leading",24,0.0701870706826261,2.392
"490",-2,"leading",25,0.0677872499810696,2.496
"491",-2,"leading",26,0.0645948947016881,2.6
"492",-2,"leading",27,0.0601295495419419,2.704
"493",-2,"leading",28,0.0570696435384806,2.808
"494",-2,"leading",29,0.0543871419848184,2.912
"495",-2,"leading",30,0.0512220872950639,3.016
"496",-2,"leading",31,0.0483225770212088,3.12
"497",-1,"trailing",1,0.0510205593375649,0
"498",-1,"trailing",2,0.0748723412284997,0.104
"499",-1,"trailing",3,0.0949039303360334,0.208
"500",-1,"trailing",4,0.109439664278854,0.312
"501",-1,"trailing",5,0.116237369372922,0.416
"502",-1,"trailing",6,0.11669629323063,0.52
"503",-1,"trailing",7,0.114722671241773,0.624
"504",-1,"trailing",8,0.112455896560974,0.728
"505",-1,"trailing",9,0.106554866691593,0.832
"506",-1,"trailing",10,0.10283323849121,0.936
"507",-1,"trailing",11,0.0978573695593324,1.04
"508",-1,"trailing",12,0.0939666567830702,1.144
"509",-1,"trailing",13,0.0903229023392725,1.248
"510",-1,"trailing",14,0.0854031947932724,1.352
"511",-1,"trailing",15,0.0804916635648181,1.456
"512",-1,"trailing",16,0.0769816237703526,1.56
"513",-1,"trailing",17,0.0731275438409809,1.664
"514",-1,"trailing",18,0.0694270281370714,1.768
"515",-1,"trailing",19,0.0660245109375057,1.872
"516",-1,"trailing",20,0.0626388279380005,1.976
"517",-1,"trailing",21,0.0584413369946796,2.08
"518",-1,"trailing",22,0.0546070062322312,2.184
"519",-1,"trailing",23,0.0514658973699738,2.288
"520",-1,"trailing",24,0.0475877128165533,2.392
"521",-1,"trailing",25,0.0438890052700083,2.496
"522",-1,"trailing",26,0.0403128802988334,2.6
"523",-1,"trailing",27,0.0376706549548611,2.704
"524",-1,"trailing",28,0.0353348893046476,2.808
"525",-1,"trailing",29,0.0331825288570028,2.912
"526",-1,"trailing",30,0.0298286394823094,3.016
"527",-1,"trailing",31,0.0275224316849917,3.12
"528",-1,"leading",1,0.0271718135894422,0
"529",-1,"leading",2,0.0339652450379785,0.104
"530",-1,"leading",3,0.0399816266273906,0.208
"531",-1,"leading",4,0.0454982556006313,0.312
"532",-1,"leading",5,0.0524431503923638,0.416
"533",-1,"leading",6,0.0575642036503092,0.52
"534",-1,"leading",7,0.0631151395515939,0.624
"535",-1,"leading",8,0.0682182462098064,0.728
"536",-1,"leading",9,0.0721838109868748,0.832
"537",-1,"leading",10,0.0745997904434413,0.936
"538",-1,"leading",11,0.0776104262447411,1.04
"539",-1,"leading",12,0.0804527102861826,1.144
"540",-1,"leading",13,0.0823731367037294,1.248
"541",-1,"leading",14,0.0832259382289487,1.352
"542",-1,"leading",15,0.0821988146410166,1.456
"543",-1,"leading",16,0.0818013853592665,1.56
"544",-1,"leading",17,0.0821206224369131,1.664
"545",-1,"leading",18,0.0815753422722651,1.768
"546",-1,"leading",19,0.0806035610859231,1.872
"547",-1,"leading",20,0.0781397666685499,1.976
"548",-1,"leading",21,0.0758191941699845,2.08
"549",-1,"leading",22,0.0732404462521668,2.184
"550",-1,"leading",23,0.0708708771464839,2.288
"551",-1,"leading",24,0.0684730137050693,2.392
"552",-1,"leading",25,0.066610575128953,2.496
